Text,Sentiment,Timestamp
คนทุกวันนี้เป็นอะไรเกิดไทยเรียนไทยแต่นิยมใช้ศัพท์ภาษาอังกฤษ ไทยคำอังกฤษคำ,neg,5/18/2022 21:52:42
ตัวต่อไปคิดว่าตัวอะไรครับ,neu,5/18/2022 22:26:01
กินข้าวยังครับ,neu,5/18/2022 22:28:20
เกมแดกเงิน,neg,5/18/2022 22:32:34
ผมแอบสงสัยครับพี่กายกำไรกี่บาทต่อเดือนครับ(รู้สึกว่าพี่กายเติมไปเยอะกว่าเงินเดือนครับ),neu,5/18/2022 22:33:19
ถ้าขายไอดีจะได้เท่าไรน่ะ อยากรู้จัง,neu,5/18/2022 22:34:19
โองิดไปไนคับ,neu,5/18/2022 22:35:17
ถึงเวลาเลิกติดตามพี่แล้วสินะ,neg,5/18/2022 22:36:08
กายหงิด: พี่ไปละน้อง,neu,5/18/2022 22:37:04
ตำแหน่งอยู่ไม่นาน ตำนานจะอยู่ตลอดไป,neu,5/18/2022 22:37:21
มีใครสืบทอดไอดีต่อครับ,neu,5/18/2022 22:37:32
ถ้าพี่จะปิดตำนานแล้วพี่จะเอาไปขายไหม,neu,5/18/2022 22:37:42
เป็นคลิปส่งท้ายที่ไม่มีไรเลย ไม่ดูมีไรเป็นความทรงจำ น่าผิดหวังมากครับ,neg,5/18/2022 22:38:03
โอหงอดไปไหน,neu,5/18/2022 22:38:38
พวกเราจะไม่ลืมทั่น,neu,5/18/2022 22:38:49
ผมจะไม่มีวันลืมตำนานนี้,pos,5/18/2022 22:39:11
ก็ไม่เท่าไหร่นี้หว่านึกว่าจะสุดกว่านี้,neg,5/18/2022 22:39:50
แต่เขาจะไปเป็นฮีโร่อันดับ1แล้ว,neu,5/18/2022 22:40:05
เจอกันจอมยุติภูติถังหงิด,neu,5/18/2022 22:40:15
ลาก่อนตัวบัคอันดับ1ตลอดกาล,neu,5/18/2022 22:40:30
ตำแหน่งอยู่ไม่นาน แต่ตำนานของคุณกายจะเป็นตำนานตลอดไป,neu,5/18/2022 22:40:43
เสียใจจัง🥺😔❤️,neg,5/18/2022 22:40:54
ถ้าขายกี่แสนดีกว่ม,neu,5/18/2022 22:41:33
กี่คลิปละครับ?,neu,5/18/2022 22:42:05
ต่อไปเป็นคลิปเปิดเผยเงินที่ตามไปทั้งหมดได้ไหมครับ 5555,neu,5/18/2022 22:42:38
จะไม่มีวันลืมone punch manเลยคับ,pos,5/18/2022 22:42:56
ตำนานของจรีง,pos,5/18/2022 22:43:18
โอหงิดไปไหน,neu,5/18/2022 22:43:46
ตำนานนี้จะไม่มีวันคายจากใจทุกคนอย่างแน่นอน,pos,5/18/2022 22:44:04
ลาไปก่อนกระบองเหล็ก,neu,5/18/2022 22:44:10
ไม่ปิดอะดีเเล้ว555,neu,5/18/2022 22:48:13
โคตรโยน,neg,5/18/2022 22:49:47
พี่กายเล่นตัวอะไรก็โหด,pos,5/18/2022 22:50:31
กิตบอก กูจะพูดกับมืงยังไงดีวะ 555,neu,5/18/2022 22:51:07
ลืมปิดไมค์ในสตรีมกิตงายอย่างฮาเลย,pos,5/18/2022 22:51:35
เกือบดี,neg,5/18/2022 22:52:02
โครตเขิน 55555,neu,5/18/2022 22:54:07
เนิร์ฟลอเรียลที,neu,5/18/2022 22:55:56
7:25 okๆ กูว่างคุยกะมึงละ,neu,5/18/2022 22:58:08
ลาวว,neg,5/18/2022 22:59:00
ผมฮาตอนพี่กิตด่าหว่ะ555,pos,5/18/2022 23:12:57
เต็มติ๊กตอกเลยพี่กาย,neu,5/18/2022 23:13:28
ได้คอนเทนต์หน้าแตก5555555,pos,5/18/2022 23:15:06
เวรี่กุดพี่,pos,5/18/2022 23:15:17
กายหงิดมาแจก,neg,5/18/2022 23:15:37
ขำปอดโยกเลยพี่กาย555,pos,5/18/2022 23:15:55
ได้คอนเทนต์ใหม่เฉยย555555,pos,5/18/2022 23:17:07
ฟอมตกกาย,neg,5/18/2022 23:20:41
ฮาชิบหาย555 ในติ๊กตอก,pos,5/18/2022 23:21:16
คน2ครับ,neu,5/18/2022 23:23:15
เคยเห็นแล้ว,neu,5/18/2022 23:23:29
	theif glove ยังคงสุ่มอย่างชาญฉลาด ก็...แย่ละ แครี่ได้ของแท้ง,neu,5/19/2022 0:10:37
ผัดคะน้าไม่ใส่คะน้า,neu,5/19/2022 0:10:53
สำลักน้ำเลย ไม่ไหว555+,pos,5/19/2022 0:23:27
ตลกมากกกกกก,pos,5/19/2022 0:24:11
เย็นจัด555,neu,5/19/2022 0:24:50
ทำไร...ทำไร...ทำไร...กูกลิ้งแบบดาร์คโซล,neu,5/19/2022 0:25:17
เปน tutorial ที่โหดมาก,neu,5/19/2022 0:26:08
00:43 เสียงอย่างเหมือน5555,neu,5/19/2022 0:26:29
ในที่สุด ท้องเเข็งตั้งเเต่สู่กับบอท555555,pos,5/19/2022 0:26:57
บัฟฟ้ากินคนโหดมาก,neu,5/19/2022 0:29:00
ขอบคุณมากๆๆเลยค่ะ ละเอียดมาก เข้าใจสกิลท่านไรเดนขึ้นเยอะเลย,pos,5/19/2022 0:30:59
"เจอข้อสงสัยครับ ถ้าเป็น ฮูเต๋า+นายน้อย+ไรเดน เวลาชาร์จ​ตีมันจะเป็น การระเหย, ระเบิดหรือชาร์จ​ไฟฟ้่า กันครับ ขอบคุณ​ล่วงหน้า​ครับ​",neu,5/19/2022 0:31:19
ดูมาหลายคลิปเเล้วครับ อธิบายดีมากเเละละเอียดมาก ได้ใจไปเลยครับ (รออะไรกดติดตามสิครับบ55),pos,5/19/2022 0:31:33
เป็นกำลังใจให้ทำคลิปต่อไปครับ,pos,5/19/2022 0:31:41
ก็ไม่ได้เก่ง,neg,5/19/2022 0:31:52
เหมือนจะกากแต่เก่งมากกกก,pos,5/19/2022 0:32:43
เลิกทำเหอะ,neg,5/19/2022 0:33:03
สนุกมากเลยคร้าฟ,pos,5/19/2022 0:40:31
ชอบสกินนี้มากค่ะ ชอบคนเล่นด้วย,pos,5/19/2022 0:46:37
สกินสวยมากคาบบบบบเลิฟๆ,pos,5/19/2022 0:47:02
ทำคอนเทนท์แจกสกิลนี้กับFCสัก10-20คนหน่อยครับ,neu,5/19/2022 0:47:20
รูนนี้เอาไปออฟกับรูนตีไวอันไหนดีกว่าครับ,neu,5/19/2022 0:48:07
เหมาๆเลยนะครับพี่ดอย 555,neu,5/19/2022 0:48:30
พี่เทพเกินไปเเล้ว,pos,5/19/2022 0:49:18
เนียนจัดเลยพี่กิต อยากให้มีคลิปแนวนี้อีกนะครับ ชอบมาก!!!,pos,5/19/2022 0:50:08
คอนเท้นน่าสนใจขึ้นเรื่อยๆเลยนะคะ พี่กิต🥺👏🏻 ขอบคุณที่ทำคลิปสนุกๆมาให้ดูตลอดเลยนะคะ👍,pos,5/19/2022 0:50:20
ทำอีกครับพี่กิตสนุกดีครับ,pos,5/19/2022 0:50:26
ชอบคลิปแบบนี้มากครับ อยากให้ไปลองเทสหลายๆกิลด์,pos,5/19/2022 0:51:37
ทำอีกครับพี่กิตชอบมากก,pos,5/19/2022 0:54:33
ชอบคลิปแนว นี้ สนุก ดี ทำอีกเยอะนะครับ 55,pos,5/19/2022 0:54:51
อยากเห็นพี่ทำคลิปแบบนี้อีก❤,pos,5/19/2022 0:55:06
ขอคลิปเเบบนี้อีกนะพี่ชอบๆ,pos,5/19/2022 0:55:37
น้องกิตน่ารักพูดไปเขินไป​ อิอิ,pos,5/19/2022 0:55:44
ชอบกิตเล่นยีน่ามาก ดูเพลิน,pos,5/19/2022 0:55:54
อยากให้ทำคอนเทนเทสเข้าทีมเเข่งคับ,neu,5/19/2022 0:56:57
เล่นเป็นทีมนี้ก็ฮาดีนะครับ 5555,pos,5/19/2022 0:57:06
ไม่ได้ดูกิตมานานมาก ตอนนี้พูดเก่งขึ้นเยอะ,pos,5/19/2022 0:57:28
ชอบมากๆ เก่งทุกตำแหน่งจริงๆ,pos,5/19/2022 0:57:41
พี่กิตแบกทุกตา,neu,5/19/2022 0:57:56
อยากเห็นพี่เล่นฟอเรนไปเทสครับ,neu,5/19/2022 0:58:04
ถ้ากิตไม่ผ่านแล้วใครจะผ่าน 555,neu,5/19/2022 0:58:13
ใจร้าวสอนพี่จอยเล่นRov พี่จอยสอนใจร้าวเล่นวาโล,neu,5/19/2022 0:59:30
พี่ครับอยู่นิ่งๆกระสุนจะได้ตรงๆ,neu,5/19/2022 0:59:50
อยากเล่นกับพี่อะครับ,neu,5/19/2022 0:59:59
อยากเล่นกับพี่ทำยังไงครับ,neu,5/19/2022 1:00:05
เกมเซ็นส์มีแต่คุมปืนไม่ไหว,neg,5/19/2022 1:00:23
ดูแล้วขัดใจแปลกๆ,neg,5/19/2022 1:00:49
เล่นขัดใจมาก,neg,5/19/2022 1:00:57
ที่ได้คิลเยอะเพราะอีกฝั่งวิ่งมาแจกใช่มั้ยพี่,neg,5/19/2022 1:01:22
แจกเกินเล่นเป็นปะเนี้ย,neg,5/19/2022 1:01:34
ขอ full match แบบนี้เยอะๆเลยครับ ชอบครับ^^,pos,5/19/2022 1:04:19
ลงคลิป บ่อย ชอบบ,pos,5/19/2022 1:04:45
หันมาลองจับลูกซองเพราะพี่มิกเลย,pos,5/19/2022 1:05:01
2:51 ยิงแบบคลิกซ้ายหรือขวาครับ,neu,5/19/2022 1:05:19
พี่ใช้หูฟังตัวไหนหรอครับ,neu,5/19/2022 1:05:45
Live ในไหนครับใครทราบบ้าง,neu,5/19/2022 1:06:02
พี่มิกกี้สตรีมที่ไหน,neu,5/19/2022 1:06:12
อยากดูตอนพี่เล่นลิงจังครับ,neu,5/19/2022 1:07:13
ขอรวมทีม สกิลหุ่นยนต์หน่อยครับ,neu,5/19/2022 1:07:24
คนนี้ระดับตำนานจิงๆ,pos,5/19/2022 1:07:36
3สกินรี้รวมกันกี่คูปองครับ,neu,5/19/2022 1:07:47
กิตน่ารักมากเยย,pos,5/19/2022 1:08:05
สงสารไวโออะ ตอนออกจากฐานไม่มีอะไรให้ขี่เหมือนคนอื่น,neu,5/19/2022 1:08:18
กิตไม่รีวิวสกีนใหม่อัอยหรอค่ะ,neu,5/19/2022 1:08:27
พี่กิตขอสกินไทยหน่อย,neu,5/19/2022 1:08:34
สอนเดินเกมในแรงค์หน่อยครับ,neu,5/19/2022 1:08:42
อยากไห้ฟอเรน มีสกินอะนิเมะ,neu,5/19/2022 1:08:50
พี่กิตเล่นโอเมนโชว์หน่อยครับ,neu,5/19/2022 1:09:04
ปกคลิปสวยมาก,pos,5/19/2022 1:10:40
คลิปนี้ตัดต่อได้ดีมากฮะ ฮามากด้วย,pos,5/19/2022 1:14:27
เล่นกับลูกเพจ ฮาจัด ลงบ่อยๆนะ,pos,5/19/2022 1:14:41
ใจเย็นครับพี่,neu,5/19/2022 1:15:15
ทุกคนสกิวสูงกว่ามึงหมดละ,neg,5/19/2022 1:16:40
วาน้อยโยนขี้ไห้เพื่อนอย่างเดียวเลยครับ แล้วบอกออกมาอธิบายเรื่องตัวเอง งง?,neg,5/19/2022 1:17:38
ถ้าไม่หลงตัวเอง คงไปได้ไกล กว่านี้,neg,5/19/2022 1:19:08
ไปเอาความมั่นใจผิดๆแบบนี้มาจากไหนวะถามหน่อย,neg,5/19/2022 1:19:45
เป็นโปรเพลเยอที่กากที่สุดและโง่ที่สุดเท่าที่มีมา,neg,5/19/2022 1:20:40
ออกเหอะ ควรออกอีโว เลิกเล่นดีสุด,neg,5/19/2022 1:20:49
ถ้าพี่เก่งวิจารณ์คนอื่นเก่งทำไมพี่ไม่ไปแข่งไม่ไปเล่นแทนเขาอะ,neg,5/19/2022 1:20:59
วาไก่น้อย,neg,5/19/2022 1:21:10
มึงแค้นอะไรมัน,neg,5/19/2022 1:21:19
ขยี้เเม่งเข้าไป,neg,5/19/2022 1:21:30
แอคจัดๆ,neg,5/19/2022 1:21:40
ขี้แอค,neg,5/19/2022 1:21:51
มึงพึ่งรู้หรอว่าบัตมันอัพเดตสกิลใหม่ไอเวน,neg,5/19/2022 1:25:18
ไอ้เวน,neg,5/19/2022 1:25:26
เดินโคตรแหลม,neg,5/19/2022 1:25:42
พากrov แต่ไม่รู้เรื่องไรเลย,neg,5/19/2022 1:26:11
ทำอะไนของมึงเล่นไม่เปนหรอ,neg,5/19/2022 3:21:29
ตัวมันไล่ไม่ค่อยทัน,neu,5/19/2022 3:58:58
แพทนี้เสปียสำคัญจังนะ,neu,5/19/2022 3:59:19
มาแว้ว💋💋💋,pos,5/19/2022 4:00:35
คิดว่า Broken spear น่าจะดีกว่า Longinus นะครับ เพราะทำให้วิ่งเร็วเข้าถึงตัวศัตรูได้ดีกว่า และสกิลมันออกแนวเบิร์สดาเมจ ยิง 2 ชุด แครี่กับเมจหาย ถ้าเป็นลองกินุสกว่าจะเจาะเกราะตันต้องยิง 4 ชุด ถึงจะครบสแต็ก,neu,5/19/2022 4:01:49
เป็นอีกตัวที่เล่นโคตรมันส์,neu,5/19/2022 4:02:37
แอบวาปไม่มีอยู่จริง,neu,5/19/2022 4:04:14
แอคสุดละคลิปนี้,neg,5/19/2022 4:10:54
ตื่นเช้าจังเลยพี่ช็อป,neu,5/19/2022 4:12:11
❤️,pos,5/19/2022 4:12:36
โหววว อยากได้มาก สงสัยคงต้องพลาดไป;-;,pos,5/19/2022 4:15:17
คลิปดองจัดเล้ยย😂,neu,5/19/2022 4:17:32
เวลาดูสตรีมเมอร์เล่นลิง เค้าจะออกถุงมือคริเยอะๆก่อนเสมอ แต่งงมากเวลาเล่นเกมจริง ทำไมคนทั่วไปเล่นลิงมันออกของไปตามชิ้นวะเนี่ย,neu,5/19/2022 4:18:12
พี่ครับสรุปมุรามันเจาะเกาะ45% หรือเพิ่มการเจาะเกาะ45%,neu,5/19/2022 4:19:02
ดวงไม่ดีติดคริน้อยมาก,neu,5/19/2022 4:19:41
🤍🤍,pos,5/19/2022 4:21:28
10:41 ต้นคลิป55,neu,5/19/2022 4:21:45
พี่ดอยครับ ทำคลิปรีวิวหรือสอนเล่นริกเตอร์ได้ไหมครับ ขอบคุณครับ,neu,5/19/2022 4:22:25
ปากดีเนอะ,neg,5/19/2022 4:23:07
เก็บปากไว้กินข้าวดีกว่าไหม,neg,5/19/2022 4:23:18
โชว์โง่วะ,neg,5/19/2022 4:23:30
ไปฝึกให้เล่นเก่งกว่านี้แล้วค่อยมาสอย,neg,5/19/2022 4:23:48
ขำจนจะขาดใจตาย,pos,5/19/2022 4:25:33
ใจเกเรสะแล้วพี่ดอย,neu,5/19/2022 4:26:16
เสียงน่ารักอะพี่ดอยคำ555,pos,5/19/2022 4:26:29
แพ้ได้ไงวะ จบละพี่ดอยคํา,neg,5/19/2022 4:27:37
คิดถึงจังเกมแบบนี้☺️☺️☺️,pos,5/19/2022 4:28:08
อยากเห็นพี่วีไปออฟ พี่ต๋องมาป่าครับ,neu,5/19/2022 4:28:24
ทำคลิป เมจห้าตัวให้ชมทีครับ,neu,5/19/2022 4:28:30
ทำคลิปเเทงค์5ตัวให้ดูทีครับบ,neu,5/19/2022 4:28:37
เกมต่อไปแทงค์5สิครับ,neu,5/19/2022 4:28:47
ชอบช่องนี้มาก,pos,5/19/2022 4:28:54
ชอบแอดตอนร้องเพลงมากๆ,pos,5/19/2022 4:29:05
พี่เปลี่ยนมือถือหรอครับ?,neu,5/19/2022 4:29:43
มาเเล้วเด้งปุปมาปัป,neu,5/19/2022 4:29:55
สู้ๆครับพี่ดอยเป็นกำลังใจให้ครับ,pos,5/19/2022 4:30:26
คิดถึงเลยตอนนั้น,pos,5/19/2022 4:30:44
ความรู้เเน่เหมือนเดิมครับ ขอบคุณครับ,pos,5/19/2022 4:31:13
ในตอนนั้นกิตกับดอยน่าจะยังไม่สนิทกัน,neu,5/19/2022 4:31:27
เล่นมาเมื่อวานคือสุดมากไหลได้รัวๆ,pos,5/19/2022 4:31:33
ปรับทุกแพท จริงๆตัวนี้,neu,5/19/2022 4:31:50
ยังดูอยุ่ครับ,pos,5/19/2022 4:32:54
ขอตัวเมต้าครับ,neu,5/19/2022 4:33:29
อยู่ๆคลิปเก่าก็เด้งมา😐,neu,5/19/2022 4:33:34
งอแงงง น่าร้าก,pos,5/19/2022 4:33:57
（1）สวัสดีฉันเป็นผู้จัดการฝ่ายบริการลูกค้าของ best88 ฉันดูวิดีโอทั้งหมดของคุณแล้ววิดีโอของคุณเยี่ยมมากคุณต้องการร่วมมือกับ บริษัท ของเราหรือไม่ เราจะส่งคืนคุณด้วยวิธีที่ดีโปรดติดต่อฉัน! ไลน์ไอดี: 18896588,neg,5/19/2022 4:34:33
ยังเก่งเหมือนเดิมเลยนะครับ,pos,5/19/2022 4:34:38
ความบันเทิงของแชทโลก,neu,5/19/2022 4:34:48
เล่นเเล้วคอลเกมแบบนี้ก็สนุกไปอีกแบบนะครับ,pos,5/19/2022 4:34:59
ตัดตอนโทษเพื่อนออกส่ะแล้วหลอ55555555,neg,5/19/2022 4:35:39
จากเมนป่าเมื่อก่อน สู่เมนโรมทุกวันนี้,neu,5/19/2022 4:35:40
ทำไมไม่ออกดูดเลือดใหญ่,neu,5/19/2022 4:41:09
ถามจิงมึงกลัวมันขนาดนั้นเลยอ่อว่ะ​ มันเปนเทพเจ้าอ่อทึ่ต้องกลัว​ อาการออกเวอไปอะ​ มันน่ากลัวตรงไห้มันก้คนหรือมันเปนคนแล้วมึงเปนหมา​ ที่ต้องกลัวมัน​,neg,5/19/2022 4:41:47
กุว่าแล้วมีงต้องแพ้,neg,5/19/2022 5:00:10
อย่าว่าแวนเลยป่าเดินไปตายเอง,neg,5/19/2022 5:00:52
ด่ากันทำไมพวกติ่งขี้หี กิตมันเข้มอยู่เเล้ว,neg,5/19/2022 5:01:04
จบเกมส์หัวเสียเฉย555555555,neg,5/19/2022 5:01:30
จอมยุทธตัวจริง แพ้ก็ยังเอามาลง ยอมรับฝีมือคนอื่นและตนเอง นับถือ ครับ นี่หละ ตัวจริง,pos,5/19/2022 5:02:17
สู้ๆครับสักวันผมจะไปเจอพี่เหมือนกันเเน่ๆ,pos,5/19/2022 5:02:33
แค่เกมส์จะอะไรหนักหนาวะ ดาวลดดาวเดียวไม่ตายหรอกครับคุณดอย,neg,5/19/2022 5:03:31
ทำดีแล้ว สู้ๆ,pos,5/19/2022 5:04:09
โอมาพ่อตายๆ,neg,5/19/2022 5:04:22
ดอยหัวเสียเลย,neg,5/19/2022 5:25:09
พี่ดอยโครตเครียด,neu,5/19/2022 5:27:35
กิตงายเก่งเท่าพี่ดอยเลยคับ,neu,5/19/2022 5:28:14
-โหดอะ-,pos,5/19/2022 5:28:42
ดอยแพ้เพราะว่าโดนลาสเยอะ,neu,5/19/2022 5:29:19
เพื่อนพี่จะขำอะไรนักหน่าลำไยย,neg,5/19/2022 5:29:47
กุเกลียจแวน,neg,5/19/2022 5:30:15
มุราดไข่พี่เจมป่าว,neu,5/19/2022 5:30:45
เป็นกำลังใจให้ครับ Doyser,pos,5/19/2022 5:30:59
พี่ สอน ทำปกคลิป หน้อย,neu,5/19/2022 5:31:47
-แวนป่า555+-,neu,5/19/2022 5:32:28
สู้ๆๆพี,pos,5/19/2022 5:32:52
เขาของจริงวะพี่ดอย,neu,5/19/2022 5:33:20
ยังกะพี่ร้องไห้ตอนจบคริป,neu,5/19/2022 5:33:44
doyser มูราดทำไงถึงจะเก่ง,neu,5/19/2022 5:34:22
ผมก็ไม่รู้ว่าจะปลอบใจยังไง เอาเป็นว่ามันก็แค่เกมครับ มีแพ้ มีชนะ เป็นเรื่องธรรมดา แต่ที่สำคัญที่สุดเลยคุณมีเพื่อนที่รักและคอยให้กำลังใจคุณอยู่เสมอ สิ่งนี้มันมีค่ามากกว่าการแพ้-ชนะในเกมอีกนะครับ สู้ๆครับ ผมเป็นกำลังใจให้,pos,5/19/2022 5:35:10
ฉันล่ะเปนคนนึ่งที่ไม่ชอบ​ กิตงาย​ เพราะณุ้ว่าเก่งแต่อวดเกิน​ (แต่คนที่ชอบอย่ามาด่าเรานะ)​,neg,5/19/2022 5:35:53
เข้าใจว่าระดับสูงๆจะมีสเตปการเล่น มีการวางแผนตำแหน่งต่างๆ แต่การที่ตัดพ้อพูดเหมือนจะแพ้ตั้งแต่ยังไม่เล่นเกมมันเป็นการดูถูกคนอื่นตั้งแต่ยังไม่เห็นฝีมือ แล้วปรากฎว่าแวนก็ไม่ได้เล่นแย่ แบบนี้การเล่นจะสนุกน้อยลง บางตัวหลีกเลี่ยงเจอไม่ได้ก็ถือเป็นความท้าทายอย่างนึงนะ ถ้าเกิดไม่คิดว่าจะแพ้แต่แรกอาจจะทำดีกว่านี้ก็ได้,neg,5/19/2022 5:36:31
เล่นเกมส์ ว่างๆก็เข้าเล่นแอพนี้ไปด้วยเราใช้อยู่ มันให้ตังค์เติมเกมส์ฟรีๆ ไม่ต้องใช้เงินชิวๆ ได้ไม่มาก แต่เก็บเรื่อยๆ เด๋วก็ได้เยอะเองhttp://th-api.fsnasia.net:40404/api/landing/google_play_store/?referrer=20062615061,neg,5/19/2022 5:36:46
ฝากติดตามด้วยนะค่ะhttps://youtu.be/addme/tSg_mLdEJZfVIBbkvxl76f_WdG2N1w,neu,5/19/2022 5:37:20
อย่าร้องพี่สู้ๆ,pos,5/19/2022 5:38:36
ห่วงแต่ฟาม,neg,5/19/2022 5:40:32
กูหมั่นไส้แทน,neg,5/19/2022 5:40:49
ไก่ป่า,neg,5/19/2022 5:41:14
https://youtu.be/4kMW-4id1S0 ขำๆ ฝากติดตามด้วยคับ,neu,5/19/2022 5:41:35
ท่ามีคนยืนให้แวนเก็บหมดแน่ส่วนมุราดไก่ชิบหาย,neg,5/19/2022 5:42:16
พี่ทำfos60ยังไงคับ,neu,5/19/2022 5:44:24
เล่นเต้มที่เเล้วครับ เดือดจริงมันจริง,pos,5/19/2022 5:44:40
เก่งอ่ะ,pos,5/19/2022 5:45:35
Codein boys นี้มันมาจาก NONTAKAN ปะเนี่ย555,neu,5/19/2022 5:46:23
ดอยเคิยบอกว่าอย่าโทดเพื่อนไห้โทดตัวเอง😊,neu,5/19/2022 5:47:39
ไม่เปนรัยพี่ แพ้ชนะก้มีบ้าง ผมว่าพี่ เสต้ปดีกว่า กิตงายนะ แต่ที่พี่แพ้เพราะ แบนวีร่า ถ้าไม่ใช่เกรียนแบนซิวเเน่ กำลังใจให้พี่นะ ให้ติดทอบ5เร้วๆนะพี่,pos,5/19/2022 5:49:30
พี่ไม่แอดกิตงายไปเลยเหรอ!!! เจอกันบ่อยมากมาก555555,neu,5/19/2022 5:49:57
กิตงายเป้าจัดไอ้สัตกิต,neg,5/19/2022 5:51:20
เหมือนพี่จะร้องเลยอะ,neu,5/19/2022 5:51:35
เหมือนได้ยินเสียงพี่เต้exenfire,neu,5/19/2022 5:53:59
แวน ยอร์น แล้วยังเลือกแบนวีร่าอีกโคตรเกรียนเลย,neu,5/19/2022 5:55:47
แวนฆ่าเยอะสุดแต่ก็โดนด่า,neu,5/19/2022 5:56:17
พี่ทำดีที่สุดแล้วครับ,pos,5/19/2022 5:59:02
👍,pos,5/19/2022 5:59:44
8:10 จงหายไปสะ!!!,neu,5/19/2022 6:00:04
แวนตัวไร้ประโยค เจอแร้งแถบทุกรอบ,neg,5/19/2022 6:01:22
แวนป่วนจัดด แต่ก็เล่นโอเคนะคับ,pos,5/19/2022 6:06:14
-เทพดอย-,pos,5/19/2022 6:07:47
เสียดาวเดียวทำเป้นจะร้องให้,neg,5/19/2022 6:08:03
ทำไมแวนแย่งบัพในเกมตลอดเลย แย่งมุราจเพื่อ? คนเล่นคนนั้นใจหมาชิปหาย ขออย่าให้เจอแบบนี้เลย ตัวเกาะดาว เกาะคนอื่นขึ้นแรงค์ชัดๆ,neg,5/19/2022 6:10:37
ถึงกับเงียบเลยอ่ะจบเกมส์ เข้าใจว่าพลาดเองตอนท้าย ผมเข้าใจความรู้สึก แต่ไงอย่างหลายๆคอมเม้น มีแพ้มีชนะ ครับ เอาใจช่วย คราวนี้แพ้คราวหน้ายังมีครับ (แวนเล่นดีมากที่ลาสคลิปป่าไปเพราะเก็บสะแต๊กมือฟาร์ม),pos,5/19/2022 6:20:21
แวนก็ทำไปได้555,neu,5/19/2022 6:21:28
ทำดีที่สุดละพี่ดอยถ้าเป็นคนอื่นๆคงจะเละมากกว่านี้สู้ๆพี่✌🏻✌🏻,pos,5/19/2022 6:22:15
เอ็นดูน้องน้ำคนนี้ไม่ไหวแล้ว,pos,5/19/2022 6:35:14
เป็นเป็ดเยอะสุดในรอบปี,neu,5/19/2022 6:35:22
เป็นเป็ดทุกโรลล์เลยอ่าาา,neu,5/19/2022 6:35:35
มีแต่เป็ด,neu,5/19/2022 6:36:04
เป็ด,neu,5/19/2022 6:36:09
พี่เอกลองเช่าไอดีพี่เอฟมาเล่นดูนะ,neu,5/19/2022 6:36:29
เป็นเป็ดจริง,neu,5/19/2022 6:36:45
เป็นไลฟ์ที่สู้ชีวิต แต่ชีวิตสู้กลับ5555,neu,5/19/2022 6:37:12
พี่เอกทุบโต๊ะทั้งคลิป แต่น้องขำไม่ไหว ,pos,5/19/2022 6:37:55
เกือบชนะละ,neu,5/19/2022 6:38:19
กุ๊กๆๆๆๆ,neg,5/19/2022 6:38:47
นี่ว่าอาจจะเป็นเพราะพี่เอกไม่ทำเควสก็เลยไม่ได้เป็นสักที555555555,neu,5/19/2022 6:38:51
ทำดีที่สุดแล้วพี่ดอย,pos,5/19/2022 6:39:08
ไม่ได้หยุดขำเลยพี่ สู้ชีวิ้ด555,pos,5/19/2022 6:39:34
โครตตตตตตตค คอนเทนท์ 5555555555555555,pos,5/19/2022 6:39:47
ตัวจริงหรอว่ะ,neu,5/19/2022 6:46:31
ทำส้นตีนไรวะ,neg,5/19/2022 6:55:05
อเทมซัพล้างโดนเนิฟแล้ว งานนี้แกร็คสบายไปหนิดๆเลย,neu,5/19/2022 21:04:16
ชอบการพากย์ เข้าใจง่ายมากครับ ,pos,5/19/2022 21:05:08
ชอบมากครับ เล่นสายซัพ ผมก็ชอบหาทริกสายซัพ แต่หาได้น้อยมาก น้อยคนที่จะเล่น  ติดตามทุกคลิปครับ,pos,5/19/2022 21:04:49
ผมชอบการพูดและอธิบายรายละเอียดต่างๆระหว่างเล่นครับ...เป็นแนวทางให้คนอื่นที่กำลังจะเริ่มเล่นเกมนี้จริงจัง ,pos,5/19/2022 21:04:59
ติดตามให้แล้วนะครับ ทำคลิปต่อไปนานๆนะครับ,pos,5/19/2022 21:08:51
สู้ๆนะครับผมเป็นกําลังใจให้,pos,5/19/2022 21:09:01
เทนโรมมิ่งไหวไหมคับ,neu,5/19/2022 21:09:36
ผมอีก4ดาวซูพรีมไม่ไหวเลยเจอเเต่ตึงๆๆ,neu,5/19/2022 21:09:47
ชอบเสียงพี่อะ,pos,5/19/2022 21:10:32
พี่เเม่นเกิ้นนน,pos,5/19/2022 21:10:40
เลอะเทอะ,neg,5/19/2022 21:11:21
เก่งตรงไหนวะ,neg,5/19/2022 21:11:38
เซตนี้สุดจริงจารย์,pos,5/19/2022 21:12:45
พี่เล่นแล้วแรงจัดผมเล่นทำไมอย่างเบา555,neu,5/19/2022 21:12:59
ช่องขยะเอ้ยพอชนะก็อวยพอแพ้ก็ด่าขยะสังคมทำบอกเคารพพวกเขามึงยังไม่เคยเคารพเวลาเขาเล่นพลาดเลย,neg,5/19/2022 21:14:44
ถ้าไทยแพ้มึงจะด่าไทยใช้ไม วันๆหาแต่เรื่องด่าน้อ,neg,5/19/2022 21:15:09
แต่ก่อนเขาแพ้ด่าเขา ด่าไปทั่ว ช่องปลิง,neg,5/19/2022 21:15:47
มึงเตรียมลบคลิป,neg,5/19/2022 21:16:16
